,model,C0,S0,pato0,k_ap,GFP
282,original_dimer,0.1,0.1,9.0,0.6280291441834247,1080.210224253515
283,original_dimer,0.1,0.1,9.0,0.7390722033525775,1080.2724469396614
284,original_dimer,0.1,0.1,9.0,0.8697490026177834,1080.3252709904978
285,original_dimer,0.1,0.1,9.0,1.0235310218990248,1080.3700284991073
286,original_dimer,0.1,0.1,9.0,1.2045035402587811,1080.4080491965221
287,original_dimer,0.1,0.1,9.0,1.4174741629268048,1080.4403235854038
288,original_dimer,0.1,0.1,9.0,1.6681005372000592,1080.4677256147143
289,original_dimer,0.1,0.1,9.0,1.9630406500402684,1080.490987171397
290,original_dimer,0.1,0.1,9.0,2.310129700083158,1080.51076162014
291,original_dimer,0.1,0.1,9.0,2.71858824273294,1080.52754316861
292,original_dimer,0.1,0.1,9.0,3.1992671377973845,1080.5418064866726
293,original_dimer,0.1,0.1,9.0,3.7649358067924634,1080.553910023763
294,original_dimer,0.1,0.1,9.0,4.430621457583878,1080.564184701378
295,original_dimer,0.1,0.1,9.0,5.214008287999684,1080.5729329775465
296,original_dimer,0.1,0.1,9.0,6.135907273413163,1080.580358720574
297,original_dimer,0.1,0.1,9.0,7.220809018385457,1080.586676754766
298,original_dimer,0.1,0.1,9.0,8.497534359086439,1080.5920161919678
299,original_dimer,0.1,0.1,9.0,10.0,1080.5965778541042
300,original_dimer,0.1,0.31622776601683794,1.0,1e-06,175.42654030697213
301,original_dimer,0.1,0.31622776601683794,1.0,1.1768119524349991e-06,175.42655268220074
302,original_dimer,0.1,0.31622776601683794,1.0,1.3848863713938717e-06,175.42657268773345
303,original_dimer,0.1,0.31622776601683794,1.0,1.6297508346206435e-06,175.42659980457572
304,original_dimer,0.1,0.31622776601683794,1.0,1.917910261672489e-06,175.42663629468825
305,original_dimer,0.1,0.31622776601683794,1.0,2.2570197196339214e-06,175.4266884525456
306,original_dimer,0.1,0.31622776601683794,1.0,2.656087782946684e-06,175.426761923762
307,original_dimer,0.1,0.31622776601683794,1.0,3.1257158496882352e-06,175.42686228669973
308,original_dimer,0.1,0.31622776601683794,1.0,3.6783797718286343e-06,175.42699300459518
309,original_dimer,0.1,0.31622776601683794,1.0,4.328761281083061e-06,175.4271926388858
310,original_dimer,0.1,0.31622776601683794,1.0,5.0941380148163755e-06,175.42745415059122
311,original_dimer,0.1,0.31622776601683794,1.0,5.994842503189409e-06,175.42782646089609
312,original_dimer,0.1,0.31622776601683794,1.0,7.0548023107186455e-06,175.42833678974628
313,original_dimer,0.1,0.31622776601683794,1.0,8.302175681319735e-06,175.42904142683096
314,original_dimer,0.1,0.31622776601683794,1.0,9.770099572992246e-06,175.4300139413518
315,original_dimer,0.1,0.31622776601683794,1.0,1.1497569953977357e-05,175.43137593249
316,original_dimer,0.1,0.31622776601683794,1.0,1.3530477745798076e-05,175.4332518535292
317,original_dimer,0.1,0.31622776601683794,1.0,1.5922827933410938e-05,175.4358505610636
318,original_dimer,0.1,0.31622776601683794,1.0,1.873817422860383e-05,175.4394475710449
319,original_dimer,0.1,0.31622776601683794,1.0,2.2051307399030455e-05,175.44443082393414
320,original_dimer,0.1,0.31622776601683794,1.0,2.5950242113997373e-05,175.451334914067
321,original_dimer,0.1,0.31622776601683794,1.0,3.053855508833412e-05,175.46089844801742
322,original_dimer,0.1,0.31622776601683794,1.0,3.5938136638046256e-05,175.47414413964017
323,original_dimer,0.1,0.31622776601683794,1.0,4.229242874389499e-05,175.49248823737412
324,original_dimer,0.1,0.31622776601683794,1.0,4.977023564332114e-05,175.51789067271747
325,original_dimer,0.1,0.31622776601683794,1.0,5.857020818056661e-05,175.55310270920293
326,original_dimer,0.1,0.31622776601683794,1.0,6.892612104349695e-05,175.60186366826886
327,original_dimer,0.1,0.31622776601683794,1.0,8.111308307896872e-05,175.66941324650605
328,original_dimer,0.1,0.31622776601683794,1.0,9.545484566618328e-05,175.7629872157133
329,original_dimer,0.1,0.31622776601683794,1.0,0.00011233240329780277,175.8926129468063
330,original_dimer,0.1,0.31622776601683794,1.0,0.00013219411484660288,176.07217787909858
331,original_dimer,0.1,0.31622776601683794,1.0,0.00015556761439304722,176.32089975976993
332,original_dimer,0.1,0.31622776601683794,1.0,0.0001830738280295368,176.6653720268114
333,original_dimer,0.1,0.31622776601683794,1.0,0.00021544346900318823,177.14235664055303
334,original_dimer,0.1,0.31622776601683794,1.0,0.00025353644939701115,177.80260072043126
335,original_dimer,0.1,0.31622776601683794,1.0,0.0002983647240283337,178.7159985282258
336,original_dimer,0.1,0.31622776601683794,1.0,0.0003511191734215131,179.9784940898395
337,original_dimer,0.1,0.31622776601683794,1.0,0.00041320124001153346,181.721109354482
338,original_dimer,0.1,0.31622776601683794,1.0,0.00048626015800653534,184.12125313407648
339,original_dimer,0.1,0.31622776601683794,1.0,0.0005722367659350214,187.4158995361607
340,original_dimer,0.1,0.31622776601683794,1.0,0.0006734150657750821,191.91437233902406
341,original_dimer,0.1,0.31622776601683794,1.0,0.0007924828983539169,198.00443985664006
342,original_dimer,0.1,0.31622776601683794,1.0,0.0009326033468832199,206.135881203078
343,original_dimer,0.1,0.31622776601683794,1.0,0.0010974987654930556,216.7482784557701
344,original_dimer,0.1,0.31622776601683794,1.0,0.001291549665014884,230.0854528292436
345,original_dimer,0.1,0.31622776601683794,1.0,0.0015199110829529332,245.85214447584445
346,original_dimer,0.1,0.31622776601683794,1.0,0.001788649529057435,262.85682130359675
347,original_dimer,0.1,0.31622776601683794,1.0,0.00210490414451202,279.17857668255175
348,original_dimer,0.1,0.31622776601683794,1.0,0.0024770763559917087,293.1604777712635
349,original_dimer,0.1,0.31622776601683794,1.0,0.002915053062825176,304.23153912255106
350,original_dimer,0.1,0.31622776601683794,1.0,0.0034304692863149156,312.69693769861465
351,original_dimer,0.1,0.31622776601683794,1.0,0.004037017258596553,319.14251227628444
352,original_dimer,0.1,0.31622776601683794,1.0,0.004750810162102793,324.10183058218394
353,original_dimer,0.1,0.31622776601683794,1.0,0.005590810182512223,327.97571905961917
354,original_dimer,0.1,0.31622776601683794,1.0,0.006579332246575676,331.0477750070507
355,original_dimer,0.1,0.31622776601683794,1.0,0.007742636826811269,333.5165014440589
356,original_dimer,0.1,0.31622776601683794,1.0,0.009111627561154887,335.5225061167248
357,original_dimer,0.1,0.31622776601683794,1.0,0.010722672220103232,337.16720110864105
